record_id,date,school_id,grade,total_students,present_students,teacher_present,marked_by,school_id_raw,school_id_clean,school_id_changed_flag,date_raw,date_clean,date_parse_method,date_ambiguous_flag,date_parse_error_flag,grade_raw,grade_clean,teacher_present_raw,teacher_present_clean,teacher_present_is_unknown_flag,is_impossible_attendance,attendance_rate,is_weekend,is_sunday,is_proxy_attendance,data_quality_status
ATT0012280,2026-02-21,SCH0094,Grade 1,261,252,True,Class Teacher,SCH0094,SCH0094,False,21-02-2026,2026-02-21,DASH_DD_MM_YYYY,False,False,I,Grade 1,Haan,True,False,False,96.55172413793103,True,False,False,VALID
ATT0007676,2026-03-27,SCH0422,Grade 5,67,52,True,Headmaster,SCH0422,SCH0422,False,27-03-2026,2026-03-27,DASH_DD_MM_YYYY,False,False,5,Grade 5,Y,True,False,False,77.61194029850746,False,False,False,VALID
ATT0013386,2025-08-22,SCH0193,Grade 4,42,36,True,,sch0193,SCH0193,True,08-22-2025,2025-08-22,DASH_MM_DD_YYYY,False,False,4,Grade 4,TRUE,True,False,False,85.71428571428571,False,False,False,VALID
ATT0000549,2025-06-07,SCH0553,Grade 6,154,154,True,HM,sch0553,SCH0553,True,06-07-2025,2025-06-07,DASH_MM_DD_AMBIGUOUS,True,False,6,Grade 6,TRUE,True,False,False,100.0,True,False,False,VALID
ATT0003340,2026-02-22,SCH0500,Grade 5,204,219,True,,SCH0500,SCH0500,False,02-22-2026,2026-02-22,DASH_MM_DD_YYYY,False,False,V,Grade 5,TRUE,True,False,True,,True,True,False,INVALID_IMPOSSIBLE_ATTENDANCE
ATT0012941,2025-06-10,SCH0284,Grade 3,136,116,True,Admin,SCH0284,SCH0284,False,06-10-2025,2025-06-10,DASH_MM_DD_AMBIGUOUS,True,False,III,Grade 3,1,True,False,False,85.29411764705883,False,False,False,VALID
ATT0016329,2025-08-24,SCH0148,Grade 4,232,211,True,Admin,sch_0148,SCH0148,True,08-24-2025,2025-08-24,DASH_MM_DD_YYYY,False,False,IV,Grade 4,Y,True,False,False,90.94827586206897,True,True,False,VALID
,2025-05-28,SCH0444,Grade 5,153,112,,Admin,SCH0444,SCH0444,False,28-05-2025,2025-05-28,DASH_DD_MM_YYYY,False,False,V,Grade 5,,,True,False,73.20261437908496,False,False,False,VALID
ATT0011773,2025-05-31,SCH0400,Grade 1,275,287,True,Class Teacher,S0400,SCH0400,True,31-05-2025,2025-05-31,DASH_DD_MM_YYYY,False,False,I,Grade 1,TRUE,True,False,True,,True,False,False,INVALID_IMPOSSIBLE_ATTENDANCE
ATT0019101,2025-07-31,SCH0197,Grade 2,236,175,,Clerk,SCH0197,SCH0197,False,31-07-2025,2025-07-31,DASH_DD_MM_YYYY,False,False,II,Grade 2,,,True,False,74.15254237288136,False,False,False,VALID
ATT0015414,2025-05-25,SCH0573,Grade 8,41,39,True,Admin,SCH0573,SCH0573,False,25-05-2025,2025-05-25,DASH_DD_MM_YYYY,False,False,8,Grade 8,TRUE,True,False,False,95.1219512195122,True,True,False,VALID
ATT0010507,2026-02-03,SCH0168,Grade 3,278,204,True,Headmaster,SCH0168,SCH0168,False,02-03-2026,2026-02-03,DASH_MM_DD_AMBIGUOUS,True,False,3,Grade 3,Available,True,False,False,73.38129496402878,False,False,False,VALID
ATT0013278,2026-01-23,SCH0291,Grade 6,134,101,True,Headmaster,SCH-0291,SCH0291,True,23.01.2026,2026-01-23,DOT_DD_MM_YYYY,False,False,6,Grade 6,Available,True,False,False,75.3731343283582,False,False,False,VALID
ATT0018940,2025-05-09,SCH0403,Grade 1,191,157,False,,SCH0403,SCH0403,False,05-09-2025,2025-05-09,DASH_MM_DD_AMBIGUOUS,True,False,1,Grade 1,na,False,False,False,82.19895287958116,False,False,False,VALID
ATT0015104,2025-08-17,SCH0549,Grade 9,144,88,True,Headmaster,SCH0549,SCH0549,False,17.08.2025,2025-08-17,DOT_DD_MM_YYYY,False,False,9,Grade 9,TRUE,True,False,False,61.111111111111114,True,True,False,VALID
ATT0007534,2025-06-09,SCH0229,Grade 4,222,144,True,Headmaster,S0229,SCH0229,True,06-09-2025,2025-06-09,DASH_MM_DD_AMBIGUOUS,True,False,4,Grade 4,Functional,True,False,False,64.86486486486487,False,False,False,VALID
ATT0015240,2026-01-13,SCH0536,Grade 4,296,224,True,Headmaster,SCH0536,SCH0536,False,13.01.2026,2026-01-13,DOT_DD_MM_YYYY,False,False,IV,Grade 4,Available,True,False,False,75.67567567567568,False,False,False,VALID
ATT0000067,2025-07-25,SCH0075,Grade 2,220,207,True,Admin,SCH-0075,SCH0075,True,07-25-2025,2025-07-25,DASH_MM_DD_YYYY,False,False,2,Grade 2,Hai,True,False,False,94.0909090909091,False,False,False,VALID
ATT0018168,2025-11-18,SCH0357,Grade 1,187,137,True,Headmaster,sch0357,SCH0357,True,11-18-2025,2025-11-18,DASH_MM_DD_YYYY,False,False,I,Grade 1,Yes,True,False,False,73.2620320855615,False,False,False,VALID
ATT0004713,2025-04-15,SCH0328,Grade 6,224,224,True,Headmaster,sch_0328,SCH0328,True,15.04.2025,2025-04-15,DOT_DD_MM_YYYY,False,False,6,Grade 6,TRUE,True,False,False,100.0,False,False,False,VALID
ATT0005215,2025-07-22,SCH0544,Grade 2,281,217,False,HM,SCH0544,SCH0544,False,22.07.2025,2025-07-22,DOT_DD_MM_YYYY,False,False,II,Grade 2,Nahi hai,False,False,False,77.22419928825623,False,False,False,VALID
ATT0011453,2026-02-20,SCH0459,Grade 4,105,69,True,Admin,sch_0459,SCH0459,True,20-02-2026,2026-02-20,DASH_DD_MM_YYYY,False,False,IV,Grade 4,Working,True,False,False,65.71428571428571,False,False,False,VALID
ATT0018687,2026-01-02,SCH0518,Grade 9,235,248,True,Admin,sch_0518,SCH0518,True,02-Jan-26,2026-01-02,TEXT_MONTH,False,False,9,Grade 9,TRUE,True,False,True,,False,False,False,INVALID_IMPOSSIBLE_ATTENDANCE
ATT0005034,2026-02-01,SCH0348,Grade 1,155,155,True,HM,SCH0348,SCH0348,False,01-Feb-26,2026-02-01,TEXT_MONTH,False,False,1,Grade 1,TRUE,True,False,False,100.0,True,True,True,ANOMALY_PROXY_SUNDAY
ATT0006916,2026-02-01,SCH0055,Grade 8,73,56,True,HM,sch_0055,SCH0055,True,02-01-2026,2026-02-01,DASH_MM_DD_AMBIGUOUS,True,False,8,Grade 8,TRUE,True,False,False,76.71232876712328,True,True,False,VALID
ATT0002573,2025-11-15,SCH0169,Grade 1,92,85,True,Admin,sch_0169,SCH0169,True,15-Nov-25,2025-11-15,TEXT_MONTH,False,False,1,Grade 1,TRUE,True,False,False,92.3913043478261,True,False,False,VALID
ATT0017272,2026-01-15,SCH0092,Grade 4,215,221,True,Clerk,sch_0092,SCH0092,True,15-01-2026,2026-01-15,DASH_DD_MM_YYYY,False,False,4,Grade 4,TRUE,True,False,True,,False,False,False,INVALID_IMPOSSIBLE_ATTENDANCE
ATT0019692,2026-02-14,SCH0579,Grade 2,212,196,,HM,SCH0579,SCH0579,False,14-02-2026,2026-02-14,DASH_DD_MM_YYYY,False,False,2,Grade 2,,,True,False,92.45283018867924,True,False,False,VALID
ATT0000623,2026-02-09,SCH0344,Grade 4,82,59,True,,SCH0344,SCH0344,False,09.02.2026,2026-02-09,DOT_DD_MM_AMBIGUOUS,True,False,4,Grade 4,TRUE,True,False,False,71.95121951219512,False,False,False,VALID
ATT0018966,2025-07-17,SCH0324,Grade 8,164,115,False,HM,SCH0324,SCH0324,False,17-07-2025,2025-07-17,DASH_DD_MM_YYYY,False,False,8,Grade 8,Nahi,False,False,False,70.1219512195122,False,False,False,VALID
ATT0006223,2026-03-22,SCH0450,Grade 8,123,123,True,Headmaster,S0450,SCH0450,True,22-03-2026,2026-03-22,DASH_DD_MM_YYYY,False,False,8,Grade 8,TRUE,True,False,False,100.0,True,True,True,ANOMALY_PROXY_SUNDAY
ATT0000788,2026-08-03,SCH0581,Grade 8,147,153,True,Class Teacher,SCH0581,SCH0581,False,08-03-2026,2026-08-03,DASH_MM_DD_AMBIGUOUS,True,False,8,Grade 8,Y,True,False,True,,False,False,False,INVALID_IMPOSSIBLE_ATTENDANCE
ATT0003333,2025-10-15,SCH0468,Grade 1,140,109,True,Headmaster,SCH-0468,SCH0468,True,10-15-2025,2025-10-15,DASH_MM_DD_YYYY,False,False,I,Grade 1,TRUE,True,False,False,77.85714285714286,False,False,False,VALID
ATT0014583,2025-11-29,SCH0213,Grade 9,263,223,,Clerk,SCH0213,SCH0213,False,11-29-2025,2025-11-29,DASH_MM_DD_YYYY,False,False,9,Grade 9,,,True,False,84.79087452471484,True,False,False,VALID
ATT0016408,2025-02-11,SCH0459,Grade 4,158,158,True,Class Teacher,SCH0459,SCH0459,False,02-11-2025,2025-02-11,DASH_MM_DD_AMBIGUOUS,True,False,4,Grade 4,Y,True,False,False,100.0,False,False,False,VALID
,2025-05-19,SCH0223,Grade 2,71,49,True,HM,223,SCH0223,True,19-05-2025,2025-05-19,DASH_DD_MM_YYYY,False,False,II,Grade 2,TRUE,True,False,False,69.01408450704226,False,False,False,VALID
ATT0006009,2025-05-29,SCH0524,Grade 1,43,40,True,HM,S0524,SCH0524,True,29-May-25,2025-05-29,TEXT_MONTH,False,False,I,Grade 1,TRUE,True,False,False,93.02325581395348,False,False,False,VALID
ATT0017537,2026-11-02,SCH0082,Grade 9,270,237,True,Class Teacher,sch0082,SCH0082,True,11-02-2026,2026-11-02,DASH_MM_DD_AMBIGUOUS,True,False,9,Grade 9,haan,True,False,False,87.77777777777777,False,False,False,VALID
ATT0008335,2025-04-13,SCH0346,Grade 4,167,167,True,Admin,sch_0346,SCH0346,True,13-04-2025,2025-04-13,DASH_DD_MM_YYYY,False,False,IV,Grade 4,1,True,False,False,100.0,True,True,True,ANOMALY_PROXY_SUNDAY
ATT0019520,2025-07-10,SCH0076,Grade 1,88,65,True,HM,SCH-0076,SCH0076,True,07-10-2025,2025-07-10,DASH_MM_DD_AMBIGUOUS,True,False,I,Grade 1,Hai,True,False,False,73.86363636363636,False,False,False,VALID
ATT0011473,2025-10-29,SCH0184,Grade 2,273,224,True,HM,SCH0184,SCH0184,False,29-Oct-25,2025-10-29,TEXT_MONTH,False,False,II,Grade 2,Haan,True,False,False,82.05128205128204,False,False,False,VALID
ATT0016495,2025-09-02,SCH0490,Grade 1,197,166,True,HM,SCH0490,SCH0490,False,02-Sep-25,2025-09-02,TEXT_MONTH,False,False,1,Grade 1,Working,True,False,False,84.26395939086294,False,False,False,VALID
ATT0017511,2025-07-18,SCH0584,Grade 2,127,105,True,Clerk,SCH0584,SCH0584,False,18-Jul-25,2025-07-18,TEXT_MONTH,False,False,II,Grade 2,TRUE,True,False,False,82.67716535433071,False,False,False,VALID
ATT0013449,2025-10-13,SCH0027,Grade 5,175,150,True,Admin,SCH0027,SCH0027,False,13.10.2025,2025-10-13,DOT_DD_MM_YYYY,False,False,V,Grade 5,TRUE,True,False,False,85.71428571428571,False,False,False,VALID
ATT0018124,2025-04-01,SCH0491,Grade 1,134,89,True,Headmaster,SCH0491,SCH0491,False,01.04.2025,2025-04-01,DOT_DD_MM_AMBIGUOUS,True,False,1,Grade 1,TRUE,True,False,False,66.4179104477612,False,False,False,VALID
ATT0015410,2025-12-15,SCH0549,Grade 5,92,78,False,Admin,SCH0549,SCH0549,False,15-12-2025,2025-12-15,DASH_DD_MM_YYYY,False,False,5,Grade 5,FALSE,False,False,False,84.78260869565217,False,False,False,VALID
ATT0012479,2025-09-13,SCH0321,Grade 5,219,202,False,Clerk,sch_0321,SCH0321,True,13-09-2025,2025-09-13,DASH_DD_MM_YYYY,False,False,V,Grade 5,Not Available,False,False,False,92.23744292237443,True,False,False,VALID
ATT0000516,2025-07-07,SCH0538,Grade 4,198,122,True,Class Teacher,SCH0538,SCH0538,False,07-07-2025,2025-07-07,DASH_MM_DD_AMBIGUOUS,True,False,4,Grade 4,Y,True,False,False,61.61616161616161,False,False,False,VALID
ATT0017609,2026-02-27,SCH0002,Grade 7,265,168,True,Headmaster,sch0002,SCH0002,True,27-02-2026,2026-02-27,DASH_DD_MM_YYYY,False,False,7,Grade 7,Yes,True,False,False,63.39622641509434,False,False,False,VALID
ATT0000479,2025-07-19,SCH0306,Grade 6,262,275,True,Admin,SCH0306,SCH0306,False,19-Jul-25,2025-07-19,TEXT_MONTH,False,False,6,Grade 6,Y,True,False,True,,True,False,False,INVALID_IMPOSSIBLE_ATTENDANCE
ATT0013641,2025-07-29,SCH0575,Grade 1,100,88,True,Clerk,SCH-0575,SCH0575,True,29-07-2025,2025-07-29,DASH_DD_MM_YYYY,False,False,I,Grade 1,TRUE,True,False,False,88.0,False,False,False,VALID
ATT0004477,2025-06-28,SCH0518,Grade 5,180,120,True,,sch0518,SCH0518,True,28-06-2025,2025-06-28,DASH_DD_MM_YYYY,False,False,5,Grade 5,TRUE,True,False,False,66.66666666666666,True,False,False,VALID
ATT0009972,2026-03-18,SCH0043,Grade 1,117,113,True,Admin,SCH0043,SCH0043,False,18-03-2026,2026-03-18,DASH_DD_MM_YYYY,False,False,1,Grade 1,Haan,True,False,False,96.58119658119658,False,False,False,VALID
ATT0010840,2025-05-10,SCH0161,Grade 9,201,129,,,SCH0161,SCH0161,False,05-10-2025,2025-05-10,DASH_MM_DD_AMBIGUOUS,True,False,9,Grade 9,,,True,False,64.17910447761194,True,False,False,VALID
ATT0018881,2025-04-08,SCH0363,Grade 4,254,154,False,Headmaster,SCH0363,SCH0363,False,04-08-2025,2025-04-08,DASH_MM_DD_AMBIGUOUS,True,False,IV,Grade 4,FALSE,False,False,False,60.629921259842526,False,False,False,VALID
ATT0015643,2025-08-20,SCH0174,Grade 7,106,64,False,Clerk,S0174,SCH0174,True,20-Aug-25,2025-08-20,TEXT_MONTH,False,False,7,Grade 7,Nahi hai,False,False,False,60.37735849056604,False,False,False,VALID
ATT0006900,2025-10-06,SCH0085,Grade 5,124,80,True,HM,85,SCH0085,True,10-06-2025,2025-10-06,DASH_MM_DD_AMBIGUOUS,True,False,V,Grade 5,Haan,True,False,False,64.51612903225806,False,False,False,VALID
ATT0010233,2026-02-24,SCH0301,Grade 2,285,227,False,Admin,SCH0301,SCH0301,False,24.02.2026,2026-02-24,DOT_DD_MM_YYYY,False,False,2,Grade 2,Broken,False,False,False,79.64912280701755,False,False,False,VALID
ATT0015703,2026-01-19,SCH0597,Grade 1,100,97,True,HM,SCH0597,SCH0597,False,19-01-2026,2026-01-19,DASH_DD_MM_YYYY,False,False,I,Grade 1,TRUE,True,False,False,97.0,False,False,False,VALID
ATT0001034,2025-05-20,SCH0565,Grade 8,114,80,,Clerk,SCH0565,SCH0565,False,20-05-2025,2025-05-20,DASH_DD_MM_YYYY,False,False,8,Grade 8,,,True,False,70.17543859649122,False,False,False,VALID
ATT0014623,2026-02-13,SCH0494,Grade 2,286,189,True,Class Teacher,494,SCH0494,True,13-02-2026,2026-02-13,DASH_DD_MM_YYYY,False,False,2,Grade 2,TRUE,True,False,False,66.08391608391608,False,False,False,VALID
ATT0002599,2025-09-23,SCH0160,Grade 3,233,167,True,,sch_0160,SCH0160,True,09-23-2025,2025-09-23,DASH_MM_DD_YYYY,False,False,III,Grade 3,Hai,True,False,False,71.67381974248927,False,False,False,VALID
ATT0001515,2025-02-08,SCH0575,Grade 9,129,117,False,Headmaster,sch_0575,SCH0575,True,02-08-2025,2025-02-08,DASH_MM_DD_AMBIGUOUS,True,False,9,Grade 9,N,False,False,False,90.69767441860465,True,False,False,VALID
ATT0006192,2025-05-02,SCH0181,Grade 4,177,163,True,Clerk,SCH-0181,SCH0181,True,02.05.2025,2025-05-02,DOT_DD_MM_AMBIGUOUS,True,False,4,Grade 4,Functional,True,False,False,92.09039548022598,False,False,False,VALID
ATT0017769,2025-06-30,SCH0378,Grade 4,221,139,True,Class Teacher,SCH0378,SCH0378,False,30-06-2025,2025-06-30,DASH_DD_MM_YYYY,False,False,4,Grade 4,1,True,False,False,62.89592760180995,False,False,False,VALID
ATT0014176,2025-09-10,SCH0402,Grade 1,219,175,True,Admin,SCH0402,SCH0402,False,09-10-2025,2025-09-10,DASH_MM_DD_AMBIGUOUS,True,False,I,Grade 1,TRUE,True,False,False,79.90867579908677,False,False,False,VALID
ATT0007238,2025-07-27,SCH0501,Grade 4,174,174,True,,SCH0501,SCH0501,False,27-07-2025,2025-07-27,DASH_DD_MM_YYYY,False,False,IV,Grade 4,H,True,False,False,100.0,True,True,True,ANOMALY_PROXY_SUNDAY
ATT0005754,2025-03-10,SCH0550,Grade 10,245,224,True,,sch_0550,SCH0550,True,03-10-2025,2025-03-10,DASH_MM_DD_AMBIGUOUS,True,False,10,Grade 10,Haan,True,False,False,91.42857142857143,False,False,False,VALID
ATT0002069,2025-09-26,SCH0495,Grade 1,100,95,True,Admin,sch0495,SCH0495,True,26.09.2025,2025-09-26,DOT_DD_MM_YYYY,False,False,1,Grade 1,H,True,False,False,95.0,False,False,False,VALID
ATT0019353,2025-02-04,SCH0101,Grade 7,239,248,True,Headmaster,sch0101,SCH0101,True,02-04-2025,2025-02-04,DASH_MM_DD_AMBIGUOUS,True,False,7,Grade 7,TRUE,True,False,True,,False,False,False,INVALID_IMPOSSIBLE_ATTENDANCE
ATT0008237,2025-09-26,SCH0456,Grade 7,229,241,,Clerk,SCH-0456,SCH0456,True,26-09-2025,2025-09-26,DASH_DD_MM_YYYY,False,False,7,Grade 7,,,True,True,,False,False,False,INVALID_IMPOSSIBLE_ATTENDANCE
ATT0008537,2026-03-02,SCH0079,Grade 4,274,205,True,Class Teacher,sch_0079,SCH0079,True,03-02-2026,2026-03-02,DASH_MM_DD_AMBIGUOUS,True,False,4,Grade 4,TRUE,True,False,False,74.81751824817519,False,False,False,VALID
ATT0005522,2025-09-04,SCH0285,Grade 1,115,84,True,Clerk,SCH-0285,SCH0285,True,04.09.2025,2025-09-04,DOT_DD_MM_AMBIGUOUS,True,False,1,Grade 1,TRUE,True,False,False,73.04347826086956,False,False,False,VALID
ATT0001463,2025-08-04,SCH0049,Grade 5,146,95,True,Admin,49,SCH0049,True,08-04-2025,2025-08-04,DASH_MM_DD_AMBIGUOUS,True,False,5,Grade 5,TRUE,True,False,False,65.06849315068493,False,False,False,VALID
ATT0015208,2025-09-10,SCH0444,Grade 1,236,203,True,,SCH0444,SCH0444,False,09-10-2025,2025-09-10,DASH_MM_DD_AMBIGUOUS,True,False,I,Grade 1,1,True,False,False,86.01694915254238,False,False,False,VALID
ATT0007916,2025-12-26,SCH0169,Grade 3,286,267,True,Headmaster,SCH-0169,SCH0169,True,26-12-2025,2025-12-26,DASH_DD_MM_YYYY,False,False,III,Grade 3,TRUE,True,False,False,93.35664335664336,False,False,False,VALID
ATT0001872,2025-05-06,SCH0510,Grade 3,68,65,True,Headmaster,SCH0510,SCH0510,False,05-06-2025,2025-05-06,DASH_MM_DD_AMBIGUOUS,True,False,III,Grade 3,TRUE,True,False,False,95.58823529411765,False,False,False,VALID
ATT0017114,2025-09-08,SCH0465,Grade 5,211,231,True,HM,SCH0465,SCH0465,False,08.09.2025,2025-09-08,DOT_DD_MM_AMBIGUOUS,True,False,V,Grade 5,1,True,False,True,,False,False,False,INVALID_IMPOSSIBLE_ATTENDANCE
ATT0004577,2025-07-11,SCH0181,Grade 1,70,86,True,Clerk,S0181,SCH0181,True,07-11-2025,2025-07-11,DASH_MM_DD_AMBIGUOUS,True,False,1,Grade 1,TRUE,True,False,True,,False,False,False,INVALID_IMPOSSIBLE_ATTENDANCE
ATT0019015,2026-01-25,SCH0415,Grade 9,216,216,True,HM,S0415,SCH0415,True,25-01-2026,2026-01-25,DASH_DD_MM_YYYY,False,False,9,Grade 9,haan,True,False,False,100.0,True,True,True,ANOMALY_PROXY_SUNDAY
ATT0007210,2025-07-26,SCH0133,Grade 1,162,120,True,Admin,SCH-0133,SCH0133,True,26-07-2025,2025-07-26,DASH_DD_MM_YYYY,False,False,1,Grade 1,TRUE,True,False,False,74.07407407407408,True,False,False,VALID
ATT0009857,2025-05-04,SCH0597,Grade 5,291,291,True,,SCH0597,SCH0597,False,04.05.2025,2025-05-04,DOT_DD_MM_AMBIGUOUS,True,False,V,Grade 5,Yes,True,False,False,100.0,True,True,True,ANOMALY_PROXY_SUNDAY
ATT0011081,2025-05-09,SCH0494,Grade 5,223,162,True,HM,sch0494,SCH0494,True,05-09-2025,2025-05-09,DASH_MM_DD_AMBIGUOUS,True,False,5,Grade 5,Y,True,False,False,72.6457399103139,False,False,False,VALID
ATT0017117,2025-04-02,SCH0578,Grade 6,198,136,True,HM,sch_0578,SCH0578,True,02.04.2025,2025-04-02,DOT_DD_MM_AMBIGUOUS,True,False,6,Grade 6,TRUE,True,False,False,68.68686868686868,False,False,False,VALID
ATT0007350,2025-10-20,SCH0071,Grade 6,187,187,True,Clerk,SCH0071,SCH0071,False,20-10-2025,2025-10-20,DASH_DD_MM_YYYY,False,False,6,Grade 6,TRUE,True,False,False,100.0,False,False,False,VALID
ATT0004624,2025-10-09,SCH0107,Grade 3,229,222,True,Headmaster,SCH-0107,SCH0107,True,10-09-2025,2025-10-09,DASH_MM_DD_AMBIGUOUS,True,False,3,Grade 3,Working,True,False,False,96.94323144104804,False,False,False,VALID
ATT0007193,2025-07-07,SCH0323,Grade 1,161,108,True,Clerk,SCH0323,SCH0323,False,07-07-2025,2025-07-07,DASH_MM_DD_AMBIGUOUS,True,False,1,Grade 1,Yes,True,False,False,67.08074534161491,False,False,False,VALID
ATT0004819,2026-01-21,SCH0015,Grade 1,160,153,True,HM,SCH0015,SCH0015,False,01-21-2026,2026-01-21,DASH_MM_DD_YYYY,False,False,1,Grade 1,Available,True,False,False,95.625,False,False,False,VALID
ATT0014231,2026-01-27,SCH0216,Grade 4,154,112,True,HM,216,SCH0216,True,01-27-2026,2026-01-27,DASH_MM_DD_YYYY,False,False,IV,Grade 4,Functional,True,False,False,72.72727272727273,False,False,False,VALID
ATT0016255,2025-01-12,SCH0541,Grade 4,93,82,True,Clerk,SCH0541,SCH0541,False,01-12-2025,2025-01-12,DASH_MM_DD_AMBIGUOUS,True,False,4,Grade 4,Yes,True,False,False,88.17204301075269,True,True,False,VALID
ATT0000221,2025-12-26,SCH0359,Grade 8,293,228,True,Class Teacher,sch0359,SCH0359,True,26-12-2025,2025-12-26,DASH_DD_MM_YYYY,False,False,8,Grade 8,TRUE,True,False,False,77.81569965870307,False,False,False,VALID
ATT0009954,2025-09-30,SCH0467,Grade 6,265,183,True,,SCH0467,SCH0467,False,30-09-2025,2025-09-30,DASH_DD_MM_YYYY,False,False,6,Grade 6,Hai,True,False,False,69.0566037735849,False,False,False,VALID
ATT0014224,2025-08-31,SCH0549,Grade 1,246,209,True,,sch_0549,SCH0549,True,31-08-2025,2025-08-31,DASH_DD_MM_YYYY,False,False,1,Grade 1,Functional,True,False,False,84.95934959349594,True,True,False,VALID
ATT0012633,2025-04-23,SCH0011,Grade 6,82,56,True,Clerk,SCH0011,SCH0011,False,23-04-2025,2025-04-23,DASH_DD_MM_YYYY,False,False,6,Grade 6,TRUE,True,False,False,68.29268292682927,False,False,False,VALID
ATT0019858,2025-11-10,SCH0446,Grade 4,164,157,True,Headmaster,sch0446,SCH0446,True,11-10-2025,2025-11-10,DASH_MM_DD_AMBIGUOUS,True,False,4,Grade 4,Functional,True,False,False,95.73170731707317,False,False,False,VALID
ATT0012779,2026-03-22,SCH0314,Grade 6,268,268,True,Class Teacher,sch0314,SCH0314,True,22.03.2026,2026-03-22,DOT_DD_MM_YYYY,False,False,6,Grade 6,Working,True,False,False,100.0,True,True,True,ANOMALY_PROXY_SUNDAY
ATT0011390,2025-03-06,SCH0221,Grade 3,204,148,True,Admin,S0221,SCH0221,True,03-06-2025,2025-03-06,DASH_MM_DD_AMBIGUOUS,True,False,3,Grade 3,H,True,False,False,72.54901960784314,False,False,False,VALID
ATT0015970,2025-11-19,SCH0206,Grade 10,93,71,True,,SCH0206,SCH0206,False,19-11-2025,2025-11-19,DASH_DD_MM_YYYY,False,False,10,Grade 10,TRUE,True,False,False,76.34408602150538,False,False,False,VALID
ATT0018964,2025-11-01,SCH0367,Grade 5,257,167,True,,sch_0367,SCH0367,True,01.11.2025,2025-11-01,DOT_DD_MM_AMBIGUOUS,True,False,5,Grade 5,TRUE,True,False,False,64.98054474708171,True,False,False,VALID
ATT0002477,2026-03-24,SCH0200,Grade 6,148,137,True,Admin,sch0200,SCH0200,True,03-24-2026,2026-03-24,DASH_MM_DD_YYYY,False,False,6,Grade 6,TRUE,True,False,False,92.56756756756756,False,False,False,VALID
ATT0004249,2025-04-06,SCH0523,Grade 2,203,153,True,HM,SCH0523,SCH0523,False,06.04.2025,2025-04-06,DOT_DD_MM_AMBIGUOUS,True,False,II,Grade 2,Haan,True,False,False,75.36945812807882,True,True,False,VALID
ATT0006116,2025-03-04,SCH0010,Grade 9,106,100,True,Headmaster,S0010,SCH0010,True,03-04-2025,2025-03-04,DASH_MM_DD_AMBIGUOUS,True,False,9,Grade 9,H,True,False,False,94.33962264150944,False,False,False,VALID
ATT0019948,2025-12-25,SCH0174,Grade 3,173,132,True,Headmaster,SCH0174,SCH0174,False,25-12-2025,2025-12-25,DASH_DD_MM_YYYY,False,False,3,Grade 3,TRUE,True,False,False,76.30057803468208,False,False,False,VALID
ATT0010942,2025-11-16,SCH0320,Grade 2,119,96,True,Class Teacher,SCH-0320,SCH0320,True,16-11-2025,2025-11-16,DASH_DD_MM_YYYY,False,False,II,Grade 2,Haan,True,False,False,80.67226890756302,True,True,False,VALID
ATT0019102,2025-10-28,SCH0032,Grade 6,263,216,True,HM,SCH0032,SCH0032,False,28.10.2025,2025-10-28,DOT_DD_MM_YYYY,False,False,6,Grade 6,Y,True,False,False,82.12927756653993,False,False,False,VALID
ATT0019642,2025-04-16,SCH0386,Grade 4,218,203,False,Admin,SCH0386,SCH0386,False,16-04-2025,2025-04-16,DASH_DD_MM_YYYY,False,False,4,Grade 4,FALSE,False,False,False,93.11926605504587,False,False,False,VALID
ATT0006488,2026-01-26,SCH0379,Grade 1,77,69,True,,SCH0379,SCH0379,False,01-26-2026,2026-01-26,DASH_MM_DD_YYYY,False,False,I,Grade 1,Y,True,False,False,89.6103896103896,False,False,False,VALID
ATT0007037,2026-03-31,SCH0174,Grade 6,41,56,True,Class Teacher,sch_0174,SCH0174,True,31-Mar-26,2026-03-31,TEXT_MONTH,False,False,6,Grade 6,haan,True,False,True,,False,False,False,INVALID_IMPOSSIBLE_ATTENDANCE
ATT0010100,2025-07-24,SCH0175,Grade 1,220,150,True,Admin,SCH0175,SCH0175,False,24-Jul-25,2025-07-24,TEXT_MONTH,False,False,I,Grade 1,TRUE,True,False,False,68.18181818181817,False,False,False,VALID
ATT0009457,2025-04-30,SCH0564,Grade 1,140,117,True,Class Teacher,SCH0564,SCH0564,False,30-04-2025,2025-04-30,DASH_DD_MM_YYYY,False,False,1,Grade 1,Y,True,False,False,83.57142857142857,False,False,False,VALID
ATT0016807,2026-02-03,SCH0137,Grade 2,162,111,True,Admin,SCH0137,SCH0137,False,02-03-2026,2026-02-03,DASH_MM_DD_AMBIGUOUS,True,False,2,Grade 2,TRUE,True,False,False,68.51851851851852,False,False,False,VALID
ATT0012434,2025-06-12,SCH0595,Grade 3,124,82,True,Clerk,SCH0595,SCH0595,False,06-12-2025,2025-06-12,DASH_MM_DD_AMBIGUOUS,True,False,III,Grade 3,TRUE,True,False,False,66.12903225806451,False,False,False,VALID
ATT0005651,2025-10-03,SCH0430,Grade 1,75,65,True,,SCH0430,SCH0430,False,03-Oct-25,2025-10-03,TEXT_MONTH,False,False,I,Grade 1,TRUE,True,False,False,86.66666666666667,False,False,False,VALID
